"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0O960","2020-04-02 21:00:00","112.000","43.000","0.400","20.600","0.860","1004.300","","0.000","-99.000","-99.000","-99.000","26.900","","17.500",""
"C0E880","2020-04-02 21:00:00","507.000","74.000","2.700","16.000","0.990","960.500","","12.000","-99.000","-99.000","-99.000","18.700","","12.500",""
"C0AH10","2020-04-02 21:00:00","30.000","90.000","2.100","19.200","1.000","1016.200","","14.500","-99.000","-99.000","-99.000","21.400","","17.200",""
"C0R680","2020-04-02 21:00:00","13.000","56.000","3.800","24.200","0.780","1017.200","","0.500","9.200","68.000","","24.200","","20.700",""
"C0X210","2020-04-02 21:00:00","38.000","15.000","2.500","20.600","0.920","1011.600","","2.000","-99.000","-99.000","-99.000","23.200","","17.600",""
"C0D430","2020-04-02 21:00:00","87.000","0.000","0.000","17.400","0.980","1007.600","","18.500","-99.000","-99.000","-99.000","21.200","","15.200",""
"C0AD30","2020-04-02 21:00:00","20.000","113.000","2.100","19.700","0.800","1015.600","","11.000","-99.000","-99.000","-99.000","21.900","","17.000",""
"C0R240","2020-04-02 21:00:00","87.000","2.000","0.400","22.200","0.830","1007.000","","0.000","-99.000","-99.000","-99.000","26.500","","21.200",""
"C0AI30","2020-04-02 21:00:00","26.000","71.000","5.700","19.300","0.950","1017.800","","9.000","-99.000","-99.000","-99.000","21.000","","16.800",""
"C0U960","2020-04-02 21:00:00","1885.000","1.000","3.000","11.200","0.830","818.500","","3.000","-99.000","-99.000","-99.000","19.900","","7.100",""
"C0T9E0","2020-04-02 21:00:00","415.000","70.000","0.700","17.000","0.960","974.900","","2.000","-99.000","-99.000","-99.000","19.500","","14.600",""
"C0D550","2020-04-02 21:00:00","1956.000","0.000","0.000","10.600","0.850","815.400","","31.500","-99.000","-99.000","-99.000","16.800","","7.500",""
"C0C630","2020-04-02 21:00:00","209.000","39.000","1.700","17.300","0.910","995.200","","14.500","-99.000","-99.000","-99.000","19.600","","15.000",""
"C0X190","2020-04-02 21:00:00","10.000","0.000","0.000","21.800","0.800","1016.500","","0.000","-99.000","-99.000","-99.000","23.500","","18.700",""
"C0S950","2020-04-02 21:00:00","415.000","70.000","0.300","19.100","0.890","972.600","","0.000","-99.000","-99.000","-99.000","22.000","","16.000",""
"C0A880","2020-04-02 21:00:00","6.000","0.000","0.100","17.700","0.970","1019.000","","12.000","-99.000","-99.000","-99.000","19.000","","15.100",""
"C0I530","2020-04-02 21:00:00","3014.000","222.000","5.200","5.900","1.000","704.400","","-99.000","-99.000","-99.000","-99.000","7.000","","4.800",""
"C0M670","2020-04-02 21:00:00","43.000","0.000","0.000","20.600","0.860","1012.500","","1.000","-99.000","-99.000","-99.000","23.000","","17.500",""
"C0Z061","2020-04-02 21:00:00","174.000","338.000","0.500","19.500","0.990","1004.300","","0.500","-99.000","-99.000","-99.000","24.700","","16.600",""
"C0M730","2020-04-02 21:00:00","40.000","4.000","0.400","21.700","0.830","1012.700","","3.000","-99.000","-99.000","-99.000","25.000","","18.300",""
"C0U750","2020-04-02 21:00:00","398.000","51.000","3.200","15.900","1.000","974.400","","4.500","-99.000","-99.000","-99.000","16.200","","13.400",""
"C0A650","2020-04-02 21:00:00","287.000","0.000","0.000","16.700","0.990","987.600","","12.500","-99.000","-99.000","-99.000","18.100","","14.000",""
"C0K400","2020-04-02 21:00:00","65.000","0.000","0.000","20.800","0.910","1011.100","","1.500","-99.000","-99.000","-99.000","22.800","","17.300",""
"C0I370","2020-04-02 21:00:00","671.000","0.000","0.000","18.100","0.970","943.700","","13.000","-99.000","-99.000","-99.000","23.800","","16.700",""
"C0S750","2020-04-02 21:00:00","2280.000","0.000","0.000","11.200","1.000","778.000","","0.000","-99.000","-99.000","-99.000","15.000","","11.000",""
"C0R650","2020-04-02 21:00:00","29.000","340.000","1.300","22.600","0.960","1015.400","","0.000","-99.000","-99.000","-99.000","26.300","","21.000",""
"C0E740","2020-04-02 21:00:00","27.000","0.000","0.100","18.100","1.000","1009.700","","14.500","-99.000","-99.000","-99.000","20.900","","16.100",""
"C0AI20","2020-04-02 21:00:00","25.000","113.000","2.200","18.200","0.860","1017.900","","17.000","-99.000","-99.000","-99.000","19.000","","16.000",""
"C0E550","2020-04-02 21:00:00","84.000","0.000","0.000","17.400","0.990","1009.800","","10.000","-99.000","-99.000","-99.000","20.100","","15.500",""
"C0X060","2020-04-02 21:00:00","19.000","24.000","2.300","21.300","0.810","1017.300","","0.000","-99.000","-99.000","-99.000","23.600","","17.300",""
"C0R510","2020-04-02 21:00:00","31.000","2.000","1.400","23.000","0.790","1013.300","","0.000","-99.000","-99.000","-99.000","26.600","","21.100",""
"C0AC60","2020-04-02 21:00:00","55.000","85.000","1.400","18.700","0.990","1013.400","","14.000","8.200","56.000","","22.100","","16.400",""
"C0UA70","2020-04-02 21:00:00","547.000","0.000","0.000","15.300","0.990","958.800","","11.000","-99.000","-99.000","-99.000","16.000","","12.500",""
"C0G740","2020-04-02 21:00:00","24.000","330.000","1.300","20.100","0.860","1016.200","","2.500","-99.000","-99.000","-99.000","21.600","","17.200",""
"C0F9N0","2020-04-02 21:00:00","75.000","268.000","1.300","21.400","0.840","1009.500","","8.500","-99.000","-99.000","-99.000","25.700","","18.500",""
"C0F9T0","2020-04-02 21:00:00","111.000","327.000","2.400","20.100","0.870","1004.900","","6.000","-99.000","-99.000","-99.000","22.600","","16.700",""
"C0S710","2020-04-02 21:00:00","382.000","16.000","2.500","18.700","0.930","977.900","","0.000","-99.000","-99.000","-99.000","22.400","","15.800",""
"C0M680","2020-04-02 21:00:00","37.000","7.000","0.500","20.700","0.900","1015.300","","4.000","-99.000","-99.000","-99.000","22.800","","17.200",""
"C0X220","2020-04-02 21:00:00","26.000","11.000","2.200","20.400","0.830","1014.800","","0.000","-99.000","-99.000","-99.000","21.500","","17.300",""
"C0R560","2020-04-02 21:00:00","22.000","316.000","1.600","22.200","0.820","1015.700","","0.000","-99.000","-99.000","-99.000","26.200","","20.500",""
"C0F9P0","2020-04-02 21:00:00","26.000","34.000","3.400","19.500","0.960","1016.200","","20.000","-99.000","-99.000","-99.000","21.900","","17.200",""
"C0O970","2020-04-02 21:00:00","71.000","78.000","1.200","20.800","0.870","1009.600","","0.000","-99.000","-99.000","-99.000","26.200","","17.500",""
"C0F0B0","2020-04-02 21:00:00","311.000","307.000","1.500","18.200","0.960","982.500","","7.500","-99.000","-99.000","-99.000","21.800","","15.400",""
"C0R700","2020-04-02 21:00:00","19.000","77.000","2.800","23.900","0.690","1016.000","","0.000","8.100","30.000","","26.000","","21.900",""
"C0R620","2020-04-02 21:00:00","34.000","62.000","2.300","23.900","0.790","1015.300","","0.000","8.600","61.000","","24.300","","21.000",""
"C0C660","2020-04-02 21:00:00","176.000","31.000","1.900","17.800","0.900","999.300","","14.000","-99.000","-99.000","-99.000","20.300","","15.300",""
"C0SA10","2020-04-02 21:00:00","411.000","0.000","0.200","18.700","0.930","973.600","","0.000","-99.000","-99.000","-99.000","23.000","","15.500",""
"C0M740","2020-04-02 21:00:00","15.000","64.000","0.700","20.400","0.860","1015.700","","1.500","-99.000","-99.000","-99.000","22.500","","17.200",""
"C0K460","2020-04-02 21:00:00","60.000","9.000","0.300","20.800","0.850","1010.100","","3.000","-99.000","-99.000","-99.000","22.700","","17.200",""
"C0X100","2020-04-02 21:00:00","10.000","51.000","2.500","22.100","0.880","1014.800","","0.000","-99.000","-99.000","-99.000","24.500","","18.800",""
"C0K560","2020-04-02 21:00:00","117.000","113.000","0.500","19.700","0.940","1005.100","","6.500","-99.000","-99.000","-99.000","24.300","","17.300",""
"C0M840","2020-04-02 21:00:00","578.000","0.000","0.200","18.300","0.980","953.200","","-99.000","-99.000","-99.000","-99.000","23.900","","18.200",""
"C0R150","2020-04-02 21:00:00","105.000","249.000","0.400","22.300","0.990","1004.400","","1.000","-99.000","-99.000","-99.000","26.900","","20.200",""
"C0S690","2020-04-02 21:00:00","522.000","24.000","1.100","18.400","0.910","961.000","","0.000","-99.000","-99.000","-99.000","21.900","","16.100",""
"C0U870","2020-04-02 21:00:00","474.000","0.000","0.100","16.200","0.990","967.600","","7.000","-99.000","-99.000","-99.000","17.400","","12.800",""
"C0A520","2020-04-02 21:00:00","48.000","50.000","2.300","18.700","0.920","1014.600","","13.500","-99.000","-99.000","-99.000","21.000","","16.300",""
"C0X130","2020-04-02 21:00:00","27.000","13.000","1.600","21.900","0.840","1014.000","","0.500","-99.000","-99.000","-99.000","23.900","","18.400",""
"C0V400","2020-04-02 21:00:00","56.000","43.000","2.600","21.800","0.870","1010.800","","0.000","-99.000","-99.000","-99.000","26.100","","19.200",""
"C0UA40","2020-04-02 21:00:00","1121.000","0.000","0.100","13.100","0.990","895.500","","3.000","-99.000","-99.000","-99.000","15.800","","10.300",""
"C0G720","2020-04-02 21:00:00","50.000","316.000","1.800","20.300","0.870","1012.100","","2.000","-99.000","-99.000","-99.000","22.300","","17.100",""
"C0G890","2020-04-02 21:00:00","24.000","16.000","2.700","20.000","1.000","1015.500","","4.000","-99.000","-99.000","-99.000","21.400","","17.400",""
"C0I540","2020-04-02 21:00:00","3344.000","-99.000","-99.000","4.900","1.000","686.000","","-99.000","-99.000","-99.000","-99.000","5.900","","3.600",""
"C0K390","2020-04-02 21:00:00","31.000","338.000","1.000","20.600","0.850","1014.500","","3.500","-99.000","-99.000","-99.000","22.700","","16.800",""
"C0T9A0","2020-04-02 21:00:00","498.000","0.000","0.000","16.200","0.990","964.700","","1.500","-99.000","-99.000","-99.000","18.600","","13.700",""
"C0AH40","2020-04-02 21:00:00","426.000","352.000","1.800","17.100","0.990","969.100","","14.500","-99.000","-99.000","-99.000","18.600","","14.400",""
"C0X280","2020-04-02 21:00:00","22.000","44.000","3.200","20.700","0.830","1015.600","","0.500","-99.000","-99.000","-99.000","21.900","","17.800",""
"C0V620","2020-04-02 21:00:00","18.000","26.000","3.100","21.500","0.990","1015.800","","0.000","-99.000","-99.000","-99.000","24.800","","19.300",""
"C0H960","2020-04-02 21:00:00","120.000","207.000","1.000","20.400","0.990","1003.000","","7.500","-99.000","-99.000","-99.000","23.100","","17.100",""
"C0M530","2020-04-02 21:00:00","1385.000","0.000","0.000","15.200","0.990","872.700","","3.500","-99.000","-99.000","-99.000","21.600","","13.900",""
"C0R170","2020-04-02 21:00:00","26.000","333.000","0.800","22.500","1.000","1014.900","","0.000","-99.000","-99.000","-99.000","27.200","","21.100",""
"C0I420","2020-04-02 21:00:00","305.000","19.000","1.300","19.900","0.880","983.500","","9.500","-99.000","-99.000","-99.000","24.500","","16.300",""
"C0A640","2020-04-02 21:00:00","241.000","0.000","0.100","17.000","0.940","994.600","","11.500","-99.000","-99.000","-99.000","19.300","","14.000",""
"C0A930","2020-04-02 21:00:00","216.000","0.000","0.000","16.400","0.990","994.300","","23.500","-99.000","-99.000","-99.000","17.000","","14.800",""
"C0F9M0","2020-04-02 21:00:00","230.000","313.000","1.000","19.200","0.950","991.800","","3.000","-99.000","-99.000","-99.000","22.500","","15.500",""
"C0AC40","2020-04-02 21:00:00","1079.000","79.000","3.400","12.300","0.990","898.400","","17.000","-99.000","-99.000","-99.000","16.400","","8.700",""
"C0AI00","2020-04-02 21:00:00","188.000","52.000","0.700","17.700","0.970","999.000","","11.500","-99.000","-99.000","-99.000","22.000","","15.300",""
"C0T9M0","2020-04-02 21:00:00","92.000","321.000","1.500","19.700","0.940","1012.300","","0.000","-99.000","-99.000","-99.000","23.600","","17.300",""
"C0S960","2020-04-02 21:00:00","32.000","2.000","1.000","23.000","0.730","1016.400","","0.000","-99.000","-99.000","-99.000","24.100","","19.700",""
"C0K430","2020-04-02 21:00:00","30.000","317.000","2.100","20.000","0.980","1015.800","","0.500","-99.000","-99.000","-99.000","21.800","","16.800",""
"C0Z170","2020-04-02 21:00:00","199.000","53.000","0.500","20.200","0.950","999.800","","0.000","-99.000","-99.000","-99.000","24.400","","17.400",""
"C0Z100","2020-04-02 21:00:00","36.000","0.000","0.000","19.800","0.960","1018.800","","1.500","-99.000","-99.000","-99.000","23.700","","17.400",""
"C0U710","2020-04-02 21:00:00","1942.000","270.000","0.500","10.400","0.970","813.000","","4.500","-99.000","-99.000","-99.000","19.300","","7.900",""
"C0SA30","2020-04-02 21:00:00","92.000","4.000","1.200","20.400","0.860","1010.700","","0.000","-99.000","-99.000","-99.000","23.100","","18.700",""
"C0V500","2020-04-02 21:00:00","6.000","15.000","1.200","22.700","0.820","1015.500","","0.000","-99.000","-99.000","-99.000","26.100","","20.900",""
"CM0160","2020-04-02 21:00:00","159.000","214.000","0.900","19.500","0.910","1001.200","","5.500","-99.000","-99.000","-99.000","24.000","","16.200",""
"C0V350","2020-04-02 21:00:00","36.000","300.000","0.800","22.800","0.830","1014.600","","0.000","-99.000","-99.000","-99.000","28.100","","21.600",""
"C0W120","2020-04-02 21:00:00","58.000","-99.000","-99.000","19.800","0.870","1012.300","","1.000","-99.000","-99.000","-99.000","19.900","","18.300",""
"C0R470","2020-04-02 21:00:00","103.000","329.000","1.300","23.100","0.860","1006.400","","0.500","-99.000","-99.000","-99.000","26.300","","20.300",""
"C0M770","2020-04-02 21:00:00","164.000","0.000","0.000","20.000","1.000","998.600","","0.000","-99.000","-99.000","-99.000","24.400","","16.900",""
"C0S930","2020-04-02 21:00:00","248.000","214.000","0.500","20.200","0.880","992.700","","0.500","-99.000","-99.000","-99.000","23.400","","17.100",""
"C0F9Y0","2020-04-02 21:00:00","3313.000","220.000","5.400","4.300","0.970","688.900","","9.500","15.400","211.000","","8.400","","2.700",""
"C0E790","2020-04-02 21:00:00","344.000","8.000","0.800","18.200","1.000","978.100","","10.000","-99.000","-99.000","-99.000","21.300","","15.200",""
"C0O810","2020-04-02 21:00:00","161.000","18.000","1.900","22.100","0.990","999.700","","0.000","-99.000","-99.000","-99.000","25.300","","19.300",""
"C0R520","2020-04-02 21:00:00","18.000","348.000","0.800","22.800","0.870","1015.900","","0.000","-99.000","-99.000","-99.000","26.100","","20.900",""
"C0G880","2020-04-02 21:00:00","92.000","52.000","0.700","21.300","0.820","1007.200","","2.000","-99.000","-99.000","-99.000","22.800","","17.400",""
"C0R260","2020-04-02 21:00:00","76.000","129.000","1.200","22.600","0.820","1008.800","","0.000","-99.000","-99.000","-99.000","25.900","","21.900",""
"C0U950","2020-04-02 21:00:00","1012.000","130.000","5.400","13.300","1.000","908.300","","10.000","-99.000","-99.000","-99.000","14.300","","10.300",""
"C0O860","2020-04-02 21:00:00","38.000","91.000","1.000","21.500","0.990","1012.600","","0.500","-99.000","-99.000","-99.000","24.200","","18.200",""
"C0R320","2020-04-02 21:00:00","7.000","71.000","7.500","23.300","0.770","1017.200","","0.000","-99.000","-99.000","-99.000","26.700","","21.400",""
"C0S980","2020-04-02 21:00:00","901.000","305.000","1.300","16.100","1.000","919.000","","0.000","-99.000","-99.000","-99.000","19.300","","13.900",""
"C0X110","2020-04-02 21:00:00","20.000","68.000","3.200","22.300","0.850","1015.900","","0.000","-99.000","-99.000","-99.000","25.200","","19.300",""
"C0V310","2020-04-02 21:00:00","46.000","43.000","2.000","23.300","0.690","1011.600","","0.000","-99.000","-99.000","-99.000","26.400","","20.400",""
"C0G620","2020-04-02 21:00:00","110.000","266.000","0.800","20.000","0.970","1005.000","","5.000","-99.000","-99.000","-99.000","24.200","","16.700",""
"C0AD50","2020-04-02 21:00:00","84.000","88.000","3.100","18.500","1.000","1010.300","","12.000","-99.000","-99.000","-99.000","20.900","","15.900",""
"C0A9A0","2020-04-02 21:00:00","24.000","95.000","2.300","19.000","0.990","1017.500","","12.000","-99.000","-99.000","-99.000","21.200","","16.300",""
"C0O830","2020-04-02 21:00:00","127.000","28.000","0.600","21.000","0.990","1003.600","","0.000","-99.000","-99.000","-99.000","25.900","","18.300",""
"C0S760","2020-04-02 21:00:00","1621.000","0.000","0.000","13.000","1.000","844.300","","0.500","-99.000","-99.000","-99.000","17.100","","10.300",""
"C0X160","2020-04-02 21:00:00","26.000","32.000","1.700","21.800","0.910","1014.500","","0.000","-99.000","-99.000","-99.000","25.500","","19.000",""
"C0C490","2020-04-02 21:00:00","157.000","83.000","2.200","18.100","0.890","1001.100","","13.000","-99.000","-99.000","-99.000","21.800","","15.600",""
"C0F970","2020-04-02 21:00:00","145.000","327.000","1.300","20.600","0.800","1000.800","","9.000","-99.000","-99.000","-99.000","23.700","","16.600",""
"C0R440","2020-04-02 21:00:00","1654.000","86.000","6.400","14.100","0.730","838.500","","0.000","-99.000","-99.000","-99.000","16.400","","11.800",""
"C0M690","2020-04-02 21:00:00","33.000","25.000","1.700","21.000","0.870","1013.300","","2.000","-99.000","-99.000","-99.000","22.900","","17.200",""
"C0V690","2020-04-02 21:00:00","30.000","40.000","2.300","22.100","0.840","1014.800","","0.000","-99.000","-99.000","-99.000","24.900","","20.700",""
"C0Z210","2020-04-02 21:00:00","126.000","344.000","1.000","19.100","0.990","1008.100","","0.500","-99.000","-99.000","-99.000","22.900","","16.100",""
"C0U770","2020-04-02 21:00:00","5.000","344.000","2.500","19.700","0.990","1020.500","","0.500","-99.000","-99.000","-99.000","22.700","","17.200",""
